Name,Address,Signal Level,X,Y,MAC,Location
BPGC-NAB,A8:B4:56:CA:8F:40,-78,20,23,185492503695168,2023
BPGC-NAB,08:4F:A9:2D:77:40,-83,20,23,9138233767744,2023
BPGC-NAB,08:4F:A9:2D:8A:40,-83,20,23,9138233772608,2023
BPGC-NAB,70:EA:1A:22:9B:80,-85,20,23,124150763133824,2023
BPGC-NAB,70:EA:1A:22:9F:80,-86,20,23,124150763134848,2023
BPGC-WIFI,40:01:7A:01:B8:80,-80,20,23,70375086078080,2023
sks,88:63:DF:BB:74:A5,-82,20,23,149962536744101,2023
BPGC-NAB,08:4F:A9:39:68:40,-84,20,23,9138234550336,2023
BPGC-NAB,70:EA:1A:22:96:00,-43,20,24,124150763132416,2024
BPGC-NAB,70:EA:1A:22:98:20,-52,20,24,124150763132960,2024
BPGC-NAB,70:EA:1A:22:AC:00,-59,20,24,124150763138048,2024
BPGC-NAB,08:4F:A9:10:4B:80,-59,20,24,9138231856000,2024
BPGC-NAB,70:EA:1A:22:A9:40,-62,20,24,124150763137344,2024
BPGC-NAB,70:EA:1A:22:A0:20,-59,20,24,124150763135008,2024
BPGC-NAB,A8:B4:56:CC:DE:00,-54,20,24,185492503846400,2024
BPGC-NAB,70:EA:1A:22:A5:A0,-65,20,24,124150763136416,2024
BPGC-NAB,00:A3:8E:60:F2:A0,-59,20,24,702468387488,2024
BPGC-WIFI,40:01:7A:B1:00:40,-74,20,24,70375097565248,2024
BPGC-NAB,70:EA:1A:22:96:20,-67,20,24,124150763132448,2024
BPGC-NAB,70:EA:1A:22:8F:E0,-45,20,24,124150763130848,2024
BPGC-WIFI,40:01:7A:CA:3F:AF,-82,20,24,70375099219887,2024
BPGC-NAB,70:EA:1A:22:9F:20,-72,20,24,124150763134752,2024
BPGC-NAB,08:4F:A9:2D:8A:40,-81,20,24,9138233772608,2024
BPGC-WIFI,40:01:7A:C6:A5:60,-86,20,24,70375098983776,2024
sks,88:63:DF:BB:74:A5,-88,20,24,149962536744101,2024
BPGC-NAB,70:EA:1A:22:97:80,-73,20,24,124150763132800,2024
BPGC-NAB,08:4F:A9:2D:8A:A0,-79,20,24,9138233772704,2024
BPGC-NAB,70:EA:1A:22:96:A0,-63,20,24,124150763132576,2024
BPGC-NAB,70:EA:1A:22:A9:A0,-70,20,24,124150763137440,2024
BPGC-NAB,70:EA:1A:22:9B:E0,-84,20,24,124150763133920,2024
BPGC-NAB,00:A3:8E:4E:29:A0,-79,20,24,702467156384,2024
BPGC-NAB,A8:B4:56:CA:8F:40,-67,20,24,185492503695168,2024
BPGC-NAB,08:4F:A9:39:68:40,-87,20,24,9138234550336,2024
BPGC-NAB,70:EA:1A:22:96:00,-37,21,24,124150763132416,2124
BPGC-NAB,70:EA:1A:22:98:20,-59,21,24,124150763132960,2124
BPGC-NAB,08:4F:A9:10:4B:80,-63,21,24,9138231856000,2124
BPGC-NAB,A8:B4:56:CC:DE:00,-65,21,24,185492503846400,2124
BPGC-NAB,70:EA:1A:22:AC:00,-66,21,24,124150763138048,2124
BPGC-NAB,00:A3:8E:60:F2:A0,-60,21,24,702468387488,2124
BPGC-NAB,70:EA:1A:22:A9:40,-64,21,24,124150763137344,2124
BPGC-NAB,70:EA:1A:22:A0:20,-68,21,24,124150763135008,2124
BPGC-NAB,70:EA:1A:22:A5:A0,-73,21,24,124150763136416,2124
BPGC-NAB,70:EA:1A:22:8F:E0,-72,21,24,124150763130848,2124
BPGC-NAB,70:EA:1A:22:87:60,-78,21,24,124150763128672,2124
BPGC-NAB,70:EA:1A:22:97:80,-78,21,24,124150763132800,2124
BPGC-NAB,70:EA:1A:22:A9:A0,-73,21,24,124150763137440,2124
BPGC-NAB,08:4F:A9:2D:8A:A0,-81,21,24,9138233772704,2124
BPGC-NAB,70:EA:1A:22:9F:20,-86,21,24,124150763134752,2124
BPGC-WIFI,40:01:7A:B1:00:40,-87,21,24,70375097565248,2124
BPGC-NAB,70:EA:1A:22:96:A0,-74,21,24,124150763132576,2124
BPGC-NAB,08:4F:A9:2D:8A:40,-87,21,24,9138233772608,2124
BPGC-NAB,70:EA:1A:22:9B:E0,-87,21,24,124150763133920,2124
sks,88:63:DF:BB:74:A5,-92,21,24,149962536744101,2124
BPGC-WIFI,40:01:7A:01:B8:8F,-96,21,24,70375086078095,2124
BPGC-NAB,A8:B4:56:CA:8F:40,-82,21,24,185492503695168,2124
TG,80:14:A8:BE:BB:28,-86,21,24,140826218773288,2124
BPGC-NAB,08:4F:A9:30:00:00,-89,21,24,9138233933824,2124
BPGC-NAB,00:A3:8E:4E:29:A0,-91,21,24,702467156384,2124
BPGC-NAB,08:4F:A9:2D:77:40,-94,21,24,9138233767744,2124
BPGC-NAB,08:4F:A9:43:38:A0,-94,21,24,9138235193504,2124
BPGC-NAB,70:EA:1A:22:9B:80,-95,21,24,124150763133824,2124
BPGC-WIFI,40:01:7A:AF:D3:6F,-96,21,24,70375097488239,2124
BPGC-WIFI,40:01:7A:01:B8:80,-91,21,24,70375086078080,2124
BPGC-NAB,70:EA:1A:22:98:20,-41,25,24,124150763132960,2524
BPGC-NAB,A8:B4:56:CC:DE:00,-52,25,24,185492503846400,2524
BPGC-NAB,70:EA:1A:22:A0:20,-59,25,24,124150763135008,2524
BPGC-NAB,70:EA:1A:22:A5:A0,-63,25,24,124150763136416,2524
BPGC-NAB,70:EA:1A:22:96:00,-61,25,24,124150763132416,2524
BPGC-NAB,70:EA:1A:22:AC:00,-68,25,24,124150763138048,2524
BPGC-NAB,70:EA:1A:22:A9:40,-70,25,24,124150763137344,2524
BPGC-NAB,70:EA:1A:22:8F:E0,-78,25,24,124150763130848,2524
BPGC-NAB,08:4F:A9:39:68:40,-81,25,24,9138234550336,2524
BPGC-NAB,70:EA:1A:22:87:60,-76,25,24,124150763128672,2524
BPGC-NAB,00:A3:8E:60:F2:A0,-75,25,24,702468387488,2524
BPGC-NAB,70:EA:1A:22:97:80,-67,25,24,124150763132800,2524
BPGC-WIFI,40:01:7A:B1:00:40,-84,25,24,70375097565248,2524
BPGC-NAB,08:4F:A9:39:68:20,-82,25,24,9138234550304,2524
BPGC-NAB,70:EA:1A:22:96:20,-80,25,24,124150763132448,2524
BPGC-NAB,08:4F:A9:10:4B:80,-82,25,24,9138231856000,2524
BPGC-NAB,70:EA:1A:22:9B:E0,-82,25,24,124150763133920,2524
BPGC-NAB,08:4F:A9:30:00:00,-78,25,24,9138233933824,2524
BPGC-NAB,70:EA:1A:22:9F:20,-86,25,24,124150763134752,2524
BPGC-NAB,08:4F:A9:2D:8A:A0,-83,25,24,9138233772704,2524
BPGC-WIFI,40:01:7A:01:B8:80,-89,25,24,70375086078080,2524
BPGC-NAB,70:EA:1A:22:A9:A0,-90,25,24,124150763137440,2524
BPGC-NAB,08:4F:A9:2D:8A:40,-88,25,24,9138233772608,2524
BPGC-WIFI,40:01:7A:01:B8:8F,-94,25,24,70375086078095,2524
TG,80:14:A8:BE:BB:28,-92,25,24,140826218773288,2524
BPGC-NAB,70:EA:1A:22:9B:80,-83,25,24,124150763133824,2524
BPGC-NAB,70:EA:1A:22:96:A0,-84,25,24,124150763132576,2524
BPGC-NAB,70:EA:1A:22:9F:80,-86,25,24,124150763134848,2524
BPGC-NAB,70:EA:1A:22:92:40,-92,25,24,124150763131456,2524
sks,88:63:DF:BB:74:A5,-91,25,24,149962536744101,2524
BPGC-NAB,70:EA:1A:22:9F:E0,-94,25,24,124150763134944,2524
BPGC-NAB,A8:B4:56:CA:8F:40,-87,25,24,185492503695168,2524
BPGC-NAB,00:A3:8E:4E:29:A0,-92,25,24,702467156384,2524
BPGC-NAB,08:4F:A9:2D:77:40,-96,25,24,9138233767744,2524
BPGC-NAB,08:4F:A9:2D:8A:A0,-50,21,20,9138233772704,2120
BPGC-NAB,70:EA:1A:22:A9:A0,-52,21,20,124150763137440,2120
BPGC-NAB,08:4F:A9:39:68:20,-63,21,20,9138234550304,2120
BPGC-NAB,08:4F:A9:2D:8A:40,-60,21,20,9138233772608,2120
BPGC-NAB,70:EA:1A:22:9F:20,-67,21,20,124150763134752,2120
BPGC-NAB,08:4F:A9:10:4B:80,-68,21,20,9138231856000,2120
BPGC-NAB,70:EA:1A:22:96:00,-75,21,20,124150763132416,2120
BPGC-NAB,70:EA:1A:22:98:20,-78,21,20,124150763132960,2120
BPGC-NAB,70:EA:1A:22:AC:00,-77,21,20,124150763138048,2120
BPGC-NAB,00:A3:8E:4E:29:A0,-77,21,20,702467156384,2120
BPGC-NAB,08:4F:A9:39:68:40,-80,21,20,9138234550336,2120
BPGC-WIFI,40:01:7A:01:B8:8F,-81,21,20,70375086078095,2120
BPGC-NAB,70:EA:1A:22:87:60,-84,21,20,124150763128672,2120
BPGC-NAB,70:EA:1A:22:8F:E0,-74,21,20,124150763130848,2120
BPGC-NAB,70:EA:1A:22:97:80,-90,21,20,124150763132800,2120
BPGC-NAB,00:A3:8E:60:F2:A0,-73,21,20,702468387488,2120
BPGC-WIFI,40:01:7A:01:B8:80,-78,21,20,70375086078080,2120
BPGC-NAB,70:EA:1A:22:A0:20,-81,21,20,124150763135008,2120
BPGC-NAB,A8:B4:56:CC:DE:00,-79,21,20,185492503846400,2120
BPGC-WIFI,40:01:7A:CC:88:20,-89,21,20,70375099369504,2120
BPGC-NAB,08:4F:A9:30:00:00,-88,21,20,9138233933824,2120
BPGC-WIFI,40:01:7A:CC:88:2F,-93,21,20,70375099369519,2120
BPGC-WIFI,40:01:7A:C6:A5:60,-81,21,20,70375098983776,2120
BPGC-NAB,70:EA:1A:22:A9:40,-88,21,20,124150763137344,2120
BPGC-WIFI,40:01:7A:B1:00:40,-90,21,20,70375097565248,2120
BPGC-NAB,70:EA:1A:22:A5:A0,-92,21,20,124150763136416,2120
BPGC-NAB,70:EA:1A:22:92:40,-95,21,20,124150763131456,2120
CRT-MIFI,8C:21:A7:E1:4E:22,-88,21,20,154076178370082,2120
BPGC-NAB,70:EA:1A:22:87:60,-37,29,21,124150763128672,2921
BPGC-NAB,70:EA:1A:22:A0:20,-45,29,21,124150763135008,2921
BPGC-NAB,70:EA:1A:22:A5:A0,-57,29,21,124150763136416,2921
BPGC-NAB,70:EA:1A:22:9F:E0,-55,29,21,124150763134944,2921
BPGC-NAB,08:4F:A9:39:68:20,-64,29,21,9138234550304,2921
BPGC-NAB,70:EA:1A:22:97:80,-65,29,21,124150763132800,2921
BPGC-NAB,70:EA:1A:22:92:40,-54,29,21,124150763131456,2921
BPGC-NAB,70:EA:1A:22:98:20,-71,29,21,124150763132960,2921
BPGC-NAB,A8:B4:56:CC:DE:00,-51,29,21,185492503846400,2921
BPGC-NAB,70:EA:1A:22:A9:40,-59,29,21,124150763137344,2921
BPGC-NAB,08:4F:A9:30:00:00,-70,29,21,9138233933824,2921
BPGC-NAB,08:4F:A9:39:6A:40,-70,29,21,9138234550848,2921
BPGC-NAB,70:EA:1A:22:96:00,-72,29,21,124150763132416,2921
CRT-MIFI,8C:21:A7:E1:4E:22,-72,29,21,154076178370082,2921
BPGC-NAB,08:4F:A9:2D:8A:40,-67,29,21,9138233772608,2921
BPGC-NAB,70:EA:1A:22:9B:80,-79,29,21,124150763133824,2921
BPGC-NAB,00:A3:8E:4E:29:A0,-81,29,21,702467156384,2921
BPGC-NAB,08:4F:A9:2D:8A:A0,-77,29,21,9138233772704,2921
BPGC-NAB,A8:B4:56:CA:8F:40,-83,29,21,185492503695168,2921
BPGC-NAB,70:EA:1A:22:AC:00,-78,29,21,124150763138048,2921
BPGC-NAB,70:EA:1A:22:9B:E0,-84,29,21,124150763133920,2921
BPGC-NAB,70:EA:1A:22:A9:A0,-92,29,21,124150763137440,2921
BPGC-NAB,08:4F:A9:39:68:40,-77,29,21,9138234550336,2921
BPGC-NAB,70:EA:1A:22:96:A0,-81,29,21,124150763132576,2921
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-86,29,21,190090214554142,2921
BPGC-NAB,70:EA:1A:22:9F:80,-86,29,21,124150763134848,2921
BPGC-NAB,70:EA:1A:22:9F:20,-87,29,21,124150763134752,2921
BPGC-NAB,08:4F:A9:39:68:20,-37,26,20,9138234550304,2620
BPGC-NAB,08:4F:A9:2D:8A:40,-42,26,20,9138233772608,2620
BPGC-NAB,70:EA:1A:22:87:60,-61,26,20,124150763128672,2620
CRT-MIFI,8C:21:A7:E1:4E:22,-60,26,20,154076178370082,2620
BPGC-NAB,08:4F:A9:2D:8A:A0,-55,26,20,9138233772704,2620
BPGC-NAB,70:EA:1A:22:98:20,-67,26,20,124150763132960,2620
BPGC-NAB,08:4F:A9:39:68:40,-69,26,20,9138234550336,2620
BPGC-NAB,08:4F:A9:30:00:00,-71,26,20,9138233933824,2620
BPGC-NAB,00:A3:8E:4E:29:A0,-64,26,20,702467156384,2620
BPGC-NAB,70:EA:1A:22:A0:20,-76,26,20,124150763135008,2620
BPGC-NAB,70:EA:1A:22:96:00,-76,26,20,124150763132416,2620
BPGC-NAB,70:EA:1A:22:A9:40,-75,26,20,124150763137344,2620
BPGC-NAB,A8:B4:56:CC:DE:00,-78,26,20,185492503846400,2620
BPGC-NAB,70:EA:1A:22:9F:E0,-69,26,20,124150763134944,2620
BPGC-NAB,70:EA:1A:22:92:40,-81,26,20,124150763131456,2620
sks,88:63:DF:BB:74:A5,-72,26,20,149962536744101,2620
BPGC-NAB,70:EA:1A:22:96:A0,-83,26,20,124150763132576,2620
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-76,26,20,190090214554142,2620
BPGC-NAB,70:EA:1A:22:AC:00,-88,26,20,124150763138048,2620
BPGC-NAB,70:EA:1A:22:A5:A0,-75,26,20,124150763136416,2620
BPGC-NAB,70:EA:1A:22:9F:20,-68,26,20,124150763134752,2620
BPGC-NAB,70:EA:1A:22:A9:A0,-72,26,20,124150763137440,2620
BPGC-NAB,70:EA:1A:22:97:80,-83,26,20,124150763132800,2620
BPGC-NAB,08:4F:A9:10:4B:80,-84,26,20,9138231856000,2620
BPGC-NAB,00:A3:8E:60:F2:A0,-86,26,20,702468387488,2620
BPGC-NAB,70:EA:1A:22:8F:E0,-77,26,20,124150763130848,2620
BPGC-NAB,70:EA:1A:22:8F:E0,-54,20,27,124150763130848,2027
BPGC-NAB,70:EA:1A:22:A9:A0,-73,20,27,124150763137440,2027
BPGC-NAB,A8:B4:56:CA:8F:40,-74,20,27,185492503695168,2027
BPGC-NAB,70:EA:1A:22:96:00,-82,20,27,124150763132416,2027
BPGC-NAB,00:A3:8E:60:F2:A0,-83,20,27,702468387488,2027
BPGC-NAB,70:EA:1A:22:AC:00,-88,20,27,124150763138048,2027
BPGC-NAB,70:EA:1A:22:98:20,-90,20,27,124150763132960,2027
BPGC-NAB,08:4F:A9:10:4B:80,-56,20,27,9138231856000,2027
BPGC-NAB,70:EA:1A:22:96:20,-75,20,27,124150763132448,2027
BPGC-NAB,70:EA:1A:22:96:A0,-74,20,27,124150763132576,2027
BPGC-NAB,08:4F:A9:2D:8A:A0,-94,20,27,9138233772704,2027
BPGC-NAB,70:EA:1A:22:9B:80,-94,20,27,124150763133824,2027
BPGC-NAB,08:4F:A9:2D:77:40,-96,20,27,9138233767744,2027
BPGC-NAB,70:EA:1A:22:9F:80,-89,20,27,124150763134848,2027
BPGC-NAB,70:EA:1A:22:9B:E0,-95,20,27,124150763133920,2027
BPGC-NAB,08:4F:A9:43:38:A0,-96,20,27,9138235193504,2027
BPGC-NAB,68:3B:78:E9:C0:E0,-96,20,27,114604640944352,2027
BPGC-NAB,08:4F:A9:39:68:20,-35,27,20,9138234550304,2720
BPGC-NAB,08:4F:A9:2D:8A:40,-47,27,20,9138233772608,2720
BPGC-NAB,70:EA:1A:22:87:60,-60,27,20,124150763128672,2720
BPGC-NAB,08:4F:A9:2D:8A:A0,-63,27,20,9138233772704,2720
BPGC-NAB,70:EA:1A:22:A9:40,-66,27,20,124150763137344,2720
BPGC-NAB,08:4F:A9:39:68:40,-63,27,20,9138234550336,2720
BPGC-NAB,70:EA:1A:22:A0:20,-58,27,20,124150763135008,2720
CRT-MIFI,8C:21:A7:E1:4E:22,-66,27,20,154076178370082,2720
BPGC-NAB,70:EA:1A:22:A5:A0,-69,27,20,124150763136416,2720
BPGC-NAB,70:EA:1A:22:92:40,-69,27,20,124150763131456,2720
BPGC-NAB,A8:B4:56:CC:DE:00,-68,27,20,185492503846400,2720
BPGC-NAB,70:EA:1A:22:A9:A0,-71,27,20,124150763137440,2720
BPGC-NAB,70:EA:1A:22:9F:E0,-67,27,20,124150763134944,2720
BPGC-NAB,00:A3:8E:4E:29:A0,-72,27,20,702467156384,2720
BPGC-NAB,70:EA:1A:22:98:20,-69,27,20,124150763132960,2720
BPGC-NAB,70:EA:1A:22:96:00,-76,27,20,124150763132416,2720
BPGC-NAB,70:EA:1A:22:9F:20,-66,27,20,124150763134752,2720
BPGC-NAB,70:EA:1A:22:97:80,-80,27,20,124150763132800,2720
BPGC-NAB,08:4F:A9:30:00:00,-66,27,20,9138233933824,2720
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-77,27,20,190090214554142,2720
sks,88:63:DF:BB:74:A5,-80,27,20,149962536744101,2720
BPGC-NAB,70:EA:1A:22:AC:00,-87,27,20,124150763138048,2720
BPGC-NAB,A8:B4:56:CC:DE:00,-39,30,22,185492503846400,3022
BPGC-NAB,70:EA:1A:22:A0:20,-46,30,22,124150763135008,3022
BPGC-NAB,70:EA:1A:22:97:80,-48,30,22,124150763132800,3022
BPGC-NAB,70:EA:1A:22:87:60,-53,30,22,124150763128672,3022
BPGC-NAB,70:EA:1A:22:A9:40,-55,30,22,124150763137344,3022
BPGC-NAB,70:EA:1A:22:98:20,-52,30,22,124150763132960,3022
BPGC-NAB,70:EA:1A:22:AC:00,-58,30,22,124150763138048,3022
BPGC-NAB,70:EA:1A:22:96:00,-58,30,22,124150763132416,3022
BPGC-NAB,70:EA:1A:22:A5:A0,-50,30,22,124150763136416,3022
BPGC-NAB,00:A3:8E:60:F2:A0,-70,30,22,702468387488,3022
BPGC-NAB,70:EA:1A:22:8F:E0,-72,30,22,124150763130848,3022
BPGC-NAB,70:EA:1A:22:9F:E0,-67,30,22,124150763134944,3022
BPGC-NAB,70:EA:1A:22:9B:80,-70,30,22,124150763133824,3022
CRT-MIFI,8C:21:A7:E1:4E:22,-73,30,22,154076178370082,3022
BPGC-NAB,08:4F:A9:39:68:20,-78,30,22,9138234550304,3022
BPGC-NAB,70:EA:1A:22:96:20,-87,30,22,124150763132448,3022
BPGC-NAB,70:EA:1A:22:92:40,-74,30,22,124150763131456,3022
BPGC-NAB,08:4F:A9:10:4B:80,-79,30,22,9138231856000,3022
BPGC-NAB,08:4F:A9:39:6A:40,-86,30,22,9138234550848,3022
BPGC-WIFI,40:01:7A:01:B8:80,-80,30,22,70375086078080,3022
BPGC-NAB,70:EA:1A:22:9F:80,-69,30,22,124150763134848,3022
BPGC-NAB,70:EA:1A:22:96:A0,-83,30,22,124150763132576,3022
BPGC-NAB,08:4F:A9:39:68:40,-86,30,22,9138234550336,3022
BPGC-NAB,70:EA:1A:22:9B:E0,-79,30,22,124150763133920,3022
bhikkhu,60:6D:C7:A3:30:E3,-75,30,22,106024617062627,3022
BPGC-NAB,08:4F:A9:2D:8A:40,-90,30,22,9138233772608,3022
BPGC-NAB,08:4F:A9:10:4B:80,-45,20,22,9138231856000,2022
BPGC-NAB,70:EA:1A:22:96:00,-50,20,22,124150763132416,2022
BPGC-NAB,00:A3:8E:60:F2:A0,-65,20,22,702468387488,2022
BPGC-NAB,70:EA:1A:22:A5:A0,-68,20,22,124150763136416,2022
BPGC-NAB,70:EA:1A:22:AC:00,-63,20,22,124150763138048,2022
BPGC-NAB,A8:B4:56:CC:DE:00,-70,20,22,185492503846400,2022
BPGC-NAB,70:EA:1A:22:97:80,-68,20,22,124150763132800,2022
BPGC-NAB,70:EA:1A:22:A9:40,-70,20,22,124150763137344,2022
BPGC-NAB,70:EA:1A:22:96:A0,-79,20,22,124150763132576,2022
BPGC-NAB,08:4F:A9:2D:8A:A0,-82,20,22,9138233772704,2022
BPGC-WIFI,40:01:7A:01:B8:80,-82,20,22,70375086078080,2022
BPGC-NAB,70:EA:1A:22:8F:E0,-53,20,22,124150763130848,2022
BPGC-NAB,70:EA:1A:22:98:20,-60,20,22,124150763132960,2022
BPGC-NAB,70:EA:1A:22:A0:20,-68,20,22,124150763135008,2022
BPGC-NAB,70:EA:1A:22:A9:A0,-67,20,22,124150763137440,2022
BPGC-NAB,A8:B4:56:CA:8F:40,-81,20,22,185492503695168,2022
BPGC-WIFI,40:01:7A:CC:88:20,-90,20,22,70375099369504,2022
BPGC-NAB,70:EA:1A:22:9F:20,-81,20,22,124150763134752,2022
BPGC-WIFI,40:01:7A:B1:00:40,-78,20,22,70375097565248,2022
BPGC-NAB,70:EA:1A:22:87:60,-91,20,22,124150763128672,2022
BPGC-NAB,08:4F:A9:2D:77:40,-94,20,22,9138233767744,2022
BPGC-NAB,68:3B:78:E9:C0:E0,-95,20,22,114604640944352,2022
BPGC-NAB,08:4F:A9:43:38:A0,-93,20,22,9138235193504,2022
BPGC-NAB,08:4F:A9:39:68:20,-96,20,22,9138234550304,2022
BPGC-NAB,70:EA:1A:22:96:20,-91,20,22,124150763132448,2022
BPGC-WIFI,40:01:7A:AF:D3:60,-87,20,22,70375097488224,2022
BPGC-WIFI,40:01:7A:CA:3F:A0,-92,20,22,70375099219872,2022
BPGC-NAB,00:A3:8E:4E:29:A0,-95,20,22,702467156384,2022
BPGC-WIFI,40:01:7A:01:B8:8F,-95,20,22,70375086078095,2022
BPGC-NAB,08:4F:A9:2D:8A:40,-90,20,22,9138233772608,2022
BPGC-WIFI,40:01:7A:C6:A5:60,-77,20,22,70375098983776,2022
BPGC-NAB,08:4F:A9:39:68:40,-95,20,22,9138234550336,2022
BPGC-NAB,08:4F:A9:30:00:00,-96,20,22,9138233933824,2022
BPGC-HOSTEL,BC:16:F5:9F:6E:F0,-96,20,22,206806796168944,2022
BPGC-NAB,70:EA:1A:22:96:00,-46,23,24,124150763132416,2324
BPGC-NAB,A8:B4:56:CC:DE:00,-57,23,24,185492503846400,2324
BPGC-NAB,70:EA:1A:22:AC:00,-55,23,24,124150763138048,2324
BPGC-NAB,70:EA:1A:22:A0:20,-69,23,24,124150763135008,2324
BPGC-NAB,70:EA:1A:22:A5:A0,-61,23,24,124150763136416,2324
